timestamp,Frustration,Engagement,Meditation,Short_term_engagement,Long_term_engagement
06-04-2019 20:29:48:828,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:840,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:850,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:862,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:874,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:886,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:897,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:908,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:926,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:956,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:982,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:995,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:7,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:18,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:29,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:40,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:449,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:487,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:497,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:507,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:517,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:527,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:541,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:551,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:560,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:571,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:585,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:594,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:604,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:614,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:626,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:637,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:649,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:660,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:669,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:679,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:691,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:701,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:711,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:721,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:732,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:744,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:754,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:764,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:774,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:784,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:795,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:805,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:816,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:826,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:837,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:846,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:858,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:867,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:877,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:888,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:900,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:913,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:925,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:936,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:946,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:956,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:971,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:982,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:49:997,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:8,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:20,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:30,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:41,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:55,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:66,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:78,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:91,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:103,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:113,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:124,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:134,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:145,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:157,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:168,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:178,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:188,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:200,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:210,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:221,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:234,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:246,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:256,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:267,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:278,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:290,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:300,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:311,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:322,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:334,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:345,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:355,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:365,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:377,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:387,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:399,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:411,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:424,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:435,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:445,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:456,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:467,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:476,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:486,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:495,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:505,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:515,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:541,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:552,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:565,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:581,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:595,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:606,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:618,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:629,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:639,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:650,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:660,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:670,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:679,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:50:690,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:75,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:85,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:100,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:110,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:120,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:131,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:142,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:152,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:162,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:171,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:181,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:191,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:201,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:211,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:222,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:233,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:243,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:254,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:264,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:276,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:285,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:295,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:305,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:316,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:327,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:339,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:350,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:359,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:380,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:391,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:401,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:411,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:423,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:440,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:453,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:466,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:477,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:489,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:501,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:519,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:533,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:545,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:558,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:567,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:577,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:587,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:598,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:607,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:618,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:628,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:639,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:650,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:661,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:673,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:684,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:693,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:705,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:717,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:728,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:738,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:750,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:762,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:772,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:784,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:796,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:806,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:818,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:827,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:837,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:848,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:860,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:869,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:880,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:891,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:901,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:912,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:922,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:934,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:945,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:956,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:982,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:51:992,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:4,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:13,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:25,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:35,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:45,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:54,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:64,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:75,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:85,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:95,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:105,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:117,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:128,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:138,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:147,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:158,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:168,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:177,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:188,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:201,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:211,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:221,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:230,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:242,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:253,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:263,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:274,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:284,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:295,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:306,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:318,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:328,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:338,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:350,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:361,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:371,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:381,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:391,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:402,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:413,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:424,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:436,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:447,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:462,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:472,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:483,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:494,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:505,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:517,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:530,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:541,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:552,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:563,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:574,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:584,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:594,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:604,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:613,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:627,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:636,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:647,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:658,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:681,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:694,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:706,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:720,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:731,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:745,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:755,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:765,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:777,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:786,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:796,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:806,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:817,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:828,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:838,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:848,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:858,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:870,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:880,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:890,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:900,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:912,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:923,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:936,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:947,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:958,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:968,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:978,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:988,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:52:998,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:7,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:17,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:28,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:40,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:50,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:62,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:73,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:84,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:93,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:104,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:119,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:133,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:144,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:155,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:167,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:179,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:189,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:199,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:211,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:223,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:234,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:245,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:256,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:266,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:275,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:285,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:295,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:305,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:316,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:327,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:336,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:346,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:358,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:368,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:378,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:389,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:399,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:410,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:419,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:431,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:442,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:453,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:462,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:472,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:483,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:493,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:504,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:516,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:527,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:537,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:550,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:567,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:582,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:592,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:604,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:616,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:627,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:638,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:648,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:659,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:670,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:681,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:695,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:705,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:718,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:727,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:737,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:750,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:760,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:771,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:783,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:795,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:808,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:821,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:833,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:847,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:858,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:868,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:878,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:891,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:936,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:945,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:955,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:965,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:976,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:987,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:53:999,0.0,0.99,0.9,0.88,0.94 
