TS,HR Raw,Smile,Raise Brow,Clench,Normalized HR,Pleasure,Arousal,Label
2019.04.01.22.23.05,143,0.290973605,0.169365928,0.322378286,0.715384615,0.730382491,0.755583553,0
2019.04.01.22.23.06,152,0.290973605,0.169365928,0.322378286,0.715384615,0.730382491,0.755583553,0
2019.04.01.22.23.06,152,0.290973605,0.603564052,0.695315096,0.753846154,0.487153778,0.789037323,1
2019.04.01.22.23.07,157,0.290973605,0.603564052,0.695315096,0.753846154,0.487153778,0.789037323,1
2019.04.01.22.23.07,157,0.290973605,0.920305645,0.573826554,0.938461538,0.768062665,1.005081312,0
2019.04.01.22.23.08,181,0.290973605,0.920305645,0.573826554,0.938461538,0.768062665,1.005081312,0
2019.04.01.22.23.08,181,0.290973605,0.489725297,0.117411894,0.769230769,0.664236439,0.771986409,0
2019.04.01.22.23.09,159,0.290973605,0.489725297,0.117411894,0.769230769,0.664236439,0.771986409,0
2019.04.01.22.23.09,159,0.290973605,0.592219729,0.918972616,0.707692308,0.503888256,0.788188685,0
2019.04.01.22.23.10,151,0.290973605,0.592219729,0.918972616,0.707692308,0.503888256,0.788188685,0
2019.04.01.22.23.10,151,0.290973605,0.336957461,0.947971978,1,0.639513726,1.014754623,0
2019.04.01.22.23.11,189,0.290973605,0.336957461,0.947971978,1,0.639513726,1.014754623,0
2019.04.01.22.23.11,189,0.290973605,0.366184477,0.115995277,0.7,0.228134234,0.590422385,2
2019.04.01.22.23.12,150,0.290973605,0.366184477,0.115995277,0.7,0.228134234,0.590422385,2
2019.04.01.22.23.12,150,0.290973605,0.695731671,0.884115475,0.823076923,0.536723772,0.880676373,0
2019.04.01.22.23.13,166,0.290973605,0.695731671,0.884115475,0.823076923,0.536723772,0.880676373,0
2019.04.01.22.23.13,166,0.290973605,0.364759357,0.14085738,0.715384615,0.353144398,0.63971609,1
2019.04.01.22.23.14,152,0.290973605,0.364759357,0.14085738,0.715384615,0.353144398,0.63971609,1
2019.04.01.22.23.14,152,0.290973605,0.735770569,0.233281249,0.884615385,0.627058851,0.872953809,0
2019.04.01.22.23.15,174,0.290973605,0.735770569,0.233281249,0.884615385,0.627058851,0.872953809,0
2019.04.01.22.23.15,174,0.290973605,0.018668975,0.653844084,0.753846154,0.237337831,0.670847353,1
2019.04.01.22.23.16,157,0.290973605,0.018668975,0.653844084,0.753846154,0.237337831,0.670847353,1
2019.04.01.22.23.16,157,0.290973605,0.355441885,0.588993867,0.815384615,0.465538799,0.79486553,1
2019.04.01.22.23.17,165,0.290973605,0.355441885,0.588993867,0.815384615,0.465538799,0.79486553,1
2019.04.01.22.23.17,165,0.290973605,0.695514357,0.27861758,0.884615385,0.365204137,0.800767859,1
2019.04.01.22.23.18,174,0.290973605,0.695514357,0.27861758,0.884615385,0.365204137,0.800767859,1
2019.04.01.22.23.18,174,0.290973605,0.195136482,0.326435651,0.915384615,0.758339969,0.904476267,0
2019.04.01.22.23.19,178,0.290973605,0.195136482,0.326435651,0.915384615,0.758339969,0.904476267,0
2019.04.01.22.23.19,178,0.290973605,0.041549444,0.696428799,0.746153846,0.411393436,0.722053175,1
2019.04.01.22.23.20,156,0.290973605,0.041549444,0.696428799,0.746153846,0.411393436,0.722053175,1
2019.04.01.22.23.20,156,0.290973605,0.747974137,0.386149105,0.761538462,0.414585676,0.746406671,1
2019.04.01.22.23.21,158,0.290973605,0.747974137,0.386149105,0.761538462,0.414585676,0.746406671,1
2019.04.01.22.23.21,158,0.290973605,0.155379236,0.569482677,0.846153846,0.637945088,0.848783746,0
2019.04.01.22.23.22,169,0.290973605,0.155379236,0.569482677,0.846153846,0.637945088,0.848783746,0
2019.04.01.22.23.22,169,0.290973605,0.660619162,0.05696043,1.007692308,0.404038585,0.867730116,1
2019.04.01.22.23.23,190,0.290973605,0.660619162,0.05696043,1.007692308,0.404038585,0.867730116,1
2019.04.01.22.23.23,190,0.290973605,0.850003359,0.434454067,0.746153846,0.706154448,0.832206098,0
2019.04.01.22.23.24,156,0.290973605,0.850003359,0.434454067,0.746153846,0.706154448,0.832206098,0
2019.04.01.22.23.24,156,0.290973605,0.181560989,0.141814608,0.969230769,0.731411805,0.91070225,0
2019.04.01.22.23.25,185,0.290973605,0.181560989,0.141814608,0.969230769,0.731411805,0.91070225,0
2019.04.01.22.23.25,185,0.290973605,0.704747536,0.047225884,0.761538462,0.869856321,0.832241421,0
2019.04.01.22.23.26,158,0.290973605,0.704747536,0.047225884,0.761538462,0.869856321,0.832241421,0
2019.04.01.22.23.26,158,0.290973605,0.267798084,0.477406794,0.9,0.499334626,0.843337724,1
2019.04.01.22.23.27,176,0.290973605,0.267798084,0.477406794,0.9,0.499334626,0.843337724,1
2019.04.01.22.23.27,176,0.290973605,0.797552741,0.236043548,0.723076923,0.837972176,0.826040116,0
2019.04.01.22.23.28,153,0.290973605,0.797552741,0.236043548,0.723076923,0.837972176,0.826040116,0
2019.04.01.22.23.28,153,0.290973605,0.371120761,0.781783413,0.915384615,0.883822181,1.008190861,0
2019.04.01.22.23.29,178,0.290973605,0.371120761,0.781783413,0.915384615,0.883822181,1.008190861,0
2019.04.01.22.23.29,178,0.290973605,0.869770405,0.609090496,0.915384615,0.659277159,0.958683118,0
2019.04.01.22.23.30,178,0.290973605,0.869770405,0.609090496,0.915384615,0.659277159,0.958683118,0
2019.04.01.22.23.30,178,0.290973605,0.820171016,0.272431406,0.630769231,0.531384167,0.680521615,0
2019.04.01.22.23.31,141,0.290973605,0.820171016,0.272431406,0.630769231,0.531384167,0.680521615,0
2019.04.01.22.23.31,141,0.290973605,0.929322575,0.774920365,0.692307692,0.662524883,0.82944081,0
2019.04.01.22.23.32,149,0.290973605,0.929322575,0.774920365,0.692307692,0.662524883,0.82944081,0
2019.04.01.22.23.32,149,0.290973605,0.75984072,0.82801891,1.007692308,0.657226549,1.040785318,0
2019.04.01.22.23.33,190,0.290973605,0.75984072,0.82801891,1.007692308,0.657226549,1.040785318,0
2019.04.01.22.23.33,190,0.290973605,0.327799458,0.466159409,0.638461538,0.50158311,0.665691416,0
2019.04.01.22.23.34,142,0.290973605,0.327799458,0.466159409,0.638461538,0.50158311,0.665691416,0
2019.04.01.22.23.34,142,0.290973605,0.830140162,0.041917864,0.807692308,0.82897181,0.860850225,0
2019.04.01.22.23.35,164,0.290973605,0.830140162,0.041917864,0.807692308,0.82897181,0.860850225,0
2019.04.01.22.23.35,164,0.290973605,0.842606427,0.466428625,0.692307692,0.904254609,0.854852724,0
2019.04.01.22.23.36,149,0.290973605,0.842606427,0.466428625,0.692307692,0.904254609,0.854852724,0
2019.04.01.22.23.36,149,0.290973605,0.366735087,0.827573639,0.984615385,0.9923236,1.092405279,0
2019.04.01.22.23.37,187,0.290973605,0.366735087,0.827573639,0.984615385,0.9923236,1.092405279,0
2019.04.01.22.23.37,187,0.290973605,0.451471854,0.889147367,0.630769231,0.679837057,0.77148801,0
2019.04.01.22.23.38,141,0.290973605,0.451471854,0.889147367,0.630769231,0.679837057,0.77148801,0
2019.04.01.22.23.38,141,0.290973605,0.350644823,0.284481806,0.961538462,0.279492291,0.80565401,1
2019.04.01.22.23.39,184,0.290973605,0.350644823,0.284481806,0.961538462,0.279492291,0.80565401,1
2019.04.01.22.23.39,184,0.290973605,0.683746111,0.804171117,0.707692308,0.766731641,0.855884211,0
2019.04.01.22.23.40,151,0.290973605,0.683746111,0.804171117,0.707692308,0.766731641,0.855884211,0
2019.04.01.22.23.40,151,0.290973605,0.986390447,0.167302984,0.838461538,0.31820946,0.762622877,1
2019.04.01.22.23.41,168,0.290973605,0.986390447,0.167302984,0.838461538,0.31820946,0.762622877,1
2019.04.01.22.23.41,168,0.290973605,0.471696142,0.653865136,0.715384615,0.703318889,0.809698086,0
2019.04.01.22.23.42,152,0.290973605,0.471696142,0.653865136,0.715384615,0.703318889,0.809698086,0
2019.04.01.22.23.42,152,0.290973605,0.985700859,0.165538082,0.969230769,0.54048723,0.916471641,0
2019.04.01.22.23.43,185,0.290973605,0.985700859,0.165538082,0.969230769,0.54048723,0.916471641,0
2019.04.01.22.23.43,185,0.290973605,0.743906935,0.603270404,0.738461538,0.378033337,0.74604835,1
2019.04.01.22.23.44,155,0.290973605,0.743906935,0.603270404,0.738461538,0.378033337,0.74604835,1
2019.04.01.22.23.44,155,0.290973605,0.78982365,0.889632198,0.646153846,0.549672552,0.76918435,0
2019.04.01.22.23.45,143,0.290973605,0.78982365,0.889632198,0.646153846,0.549672552,0.76918435,0
2019.04.01.22.23.45,143,0.290973605,0.735920921,0.596800548,0.692307692,0.70816671,0.807038094,0
2019.04.01.22.23.46,149,0.290973605,0.735920921,0.596800548,0.692307692,0.70816671,0.807038094,0
2019.04.01.22.23.46,149,0.290973605,0.196059542,0.668057539,0.969230769,0.350663609,0.86685359,1
2019.04.01.22.23.47,185,0.290973605,0.196059542,0.668057539,0.969230769,0.350663609,0.86685359,1
2019.04.01.22.23.47,185,0.290973605,0.102354499,0.702739844,0.876923077,0.838586583,0.939822315,0
2019.04.01.22.23.48,173,0.290973605,0.102354499,0.702739844,0.876923077,0.838586583,0.939822315,0
2019.04.01.22.23.48,173,0.290973605,0.575925071,0.399805058,0.823076923,0.726772758,0.867609347,0
2019.04.01.22.23.49,166,0.290973605,0.575925071,0.399805058,0.823076923,0.726772758,0.867609347,0
2019.04.01.22.23.49,166,0.290973605,0.393990267,0.995968803,0.676923077,0.324185689,0.710716702,1
2019.04.01.22.23.50,147,0.290973605,0.393990267,0.995968803,0.676923077,0.324185689,0.710716702,1
2019.04.01.22.23.50,147,0.290973605,0.57170076,0.46670332,0.792307692,0.330497257,0.740890718,1
2019.04.01.22.23.51,162,0.290973605,0.57170076,0.46670332,0.792307692,0.330497257,0.740890718,1
2019.04.01.22.23.51,162,0.290973605,0.812353246,0.733439234,0.638461538,0.669135057,0.780629792,0
2019.04.01.22.23.52,142,0.290973605,0.812353246,0.733439234,0.638461538,0.669135057,0.780629792,0
2019.04.01.22.23.52,142,0.290973605,0.427007102,0.855794046,0.915384615,0.531402218,0.92047833,0
2019.04.01.22.23.53,178,0.290973605,0.427007102,0.855794046,0.915384615,0.531402218,0.92047833,0
2019.04.01.22.23.53,178,0.290973605,0.150643738,0.480661527,0.692307692,0.681292026,0.743451504,0
2019.04.01.22.23.54,149,0.290973605,0.150643738,0.480661527,0.692307692,0.681292026,0.743451504,0
2019.04.01.22.23.54,149,0.290973605,0.445978498,0.100275946,0.653846154,0.62211406,0.674800824,0
2019.04.01.22.23.55,144,0.290973605,0.445978498,0.100275946,0.653846154,0.62211406,0.674800824,0
2019.04.01.22.23.55,144,0.290973605,0.037513408,0.801584323,0.630769231,0.284119275,0.618224671,1
2019.04.01.22.23.56,141,0.290973605,0.037513408,0.801584323,0.630769231,0.284119275,0.618224671,1
2019.04.01.22.23.56,141,0.290973605,0.900324486,0.305787137,0.846153846,0.937775709,0.95563984,0
2019.04.01.22.23.57,169,0.290973605,0.900324486,0.305787137,0.846153846,0.937775709,0.95563984,0
2019.04.01.22.23.57,169,0.290973605,0.833227688,0.898486856,0.638461538,0.702839874,0.811792269,0
2019.04.01.22.23.58,142,0.290973605,0.833227688,0.898486856,0.638461538,0.702839874,0.811792269,0
2019.04.01.22.23.58,142,0.290973605,0.207465432,0.938722268,0.661538462,0.918941779,0.849713106,0
2019.04.01.22.23.59,145,0.290973605,0.207465432,0.938722268,0.661538462,0.918941779,0.849713106,0
2019.04.01.22.23.59,145,0.290973605,0.103006406,0.222488375,0.984615385,0.759888041,0.933682717,0
2019.04.01.22.24.00,187,0.290973605,0.103006406,0.222488375,0.984615385,0.759888041,0.933682717,0
2019.04.01.22.24.00,187,0.290973605,0.781495898,0.080423432,0.969230769,0.74018208,0.948605894,0
2019.04.01.22.24.01,185,0.290973605,0.781495898,0.080423432,0.969230769,0.74018208,0.948605894,0
2019.04.01.22.24.01,185,0.290973605,0.040102857,0.177721588,0.846153846,0.598965349,0.781841662,0
2019.04.01.22.24.02,169,0.290973605,0.040102857,0.177721588,0.846153846,0.598965349,0.781841662,0
2019.04.01.22.24.02,169,0.290973605,0.918559136,0.050200598,0.669230769,0.86576257,0.782749207,0
2019.04.01.22.24.03,146,0.290973605,0.918559136,0.050200598,0.669230769,0.86576257,0.782749207,0
2019.04.01.22.24.03,146,0.290973605,0.699678375,0.869153918,0.923076923,0.749837014,1.009316732,0
2019.04.01.22.24.04,179,0.290973605,0.699678375,0.869153918,0.923076923,0.749837014,1.009316732,0
2019.04.01.22.24.04,179,0.290973605,0.095532604,0.523747122,0.630769231,0.738756792,0.718527958,0
2019.04.01.22.24.05,141,0.290973605,0.095532604,0.523747122,0.630769231,0.738756792,0.718527958,0
2019.04.01.22.24.05,141,0.290973605,0.643865595,0.639555247,0.630769231,0.305827001,0.64806279,1
2019.04.01.22.24.06,141,0.290973605,0.643865595,0.639555247,0.630769231,0.305827001,0.64806279,1
2019.04.01.22.24.06,141,0.290973605,0.955757919,0.589696627,0.853846154,0.407696518,0.847952568,1
2019.04.01.22.24.07,170,0.290973605,0.955757919,0.589696627,0.853846154,0.407696518,0.847952568,1
2019.04.01.22.24.07,170,0.290973605,0.726959895,0.924284176,0.961538462,0.481021987,0.967803859,1
2019.04.01.22.24.08,184,0.290973605,0.726959895,0.924284176,0.961538462,0.481021987,0.967803859,1
2019.04.01.22.24.08,184,0.290973605,0.847856745,0.844269336,0.646153846,0.611716883,0.785548175,0
2019.04.01.22.24.09,143,0.290973605,0.847856745,0.844269336,0.646153846,0.611716883,0.785548175,0
2019.04.01.22.24.09,143,0.290973605,0.406882495,0.555333218,0.661538462,0.288928395,0.637398973,1
2019.04.01.22.24.10,145,0.290973605,0.406882495,0.555333218,0.661538462,0.288928395,0.637398973,1
2019.04.01.22.24.10,145,0.290973605,0.653684309,0.441527657,0.838461538,0.736534441,0.891678287,0
2019.04.01.22.24.11,168,0.290973605,0.653684309,0.441527657,0.838461538,0.736534441,0.891678287,0
2019.04.01.22.24.11,168,0.290973605,0.897497539,0.720229487,0.753846154,0.880506315,0.92544433,0
2019.04.01.22.24.12,157,0.290973605,0.897497539,0.720229487,0.753846154,0.880506315,0.92544433,0
2019.04.01.22.24.12,157,0.290973605,0.161648403,0.902921686,0.792307692,0.480522328,0.807434943,1
2019.04.01.22.24.13,162,0.290973605,0.161648403,0.902921686,0.792307692,0.480522328,0.807434943,1
2019.04.01.22.24.13,162,0.290973605,0.868971423,0.991762697,0.992307692,1.045868937,1.168844884,0
2019.04.01.22.24.14,188,0.290973605,0.868971423,0.991762697,0.992307692,1.045868937,1.168844884,0
2019.04.01.22.24.14,188,0.290973605,0.779395317,0.210561801,0.992307692,0.959715254,1.042971143,0
2019.04.01.22.24.15,188,0.290973605,0.779395317,0.210561801,0.992307692,0.959715254,1.042971143,0
2019.04.01.22.24.15,188,0.290973605,0.17636189,0.266222697,0.976923077,0.71637051,0.92646974,0
2019.04.01.22.24.16,186,0.290973605,0.17636189,0.266222697,0.976923077,0.71637051,0.92646974,0
2019.04.01.22.24.16,186,0.290973605,0.410591408,0.533777784,0.669230769,0.283168722,0.638730499,1
2019.04.01.22.24.17,146,0.290973605,0.410591408,0.533777784,0.669230769,0.283168722,0.638730499,1
2019.04.01.22.24.17,146,0.290973605,0.788748734,0.974533631,0.723076923,0.662390205,0.864918777,0
2019.04.01.22.24.18,153,0.290973605,0.788748734,0.974533631,0.723076923,0.662390205,0.864918777,0
2019.04.01.22.24.18,153,0.290973605,0.807046701,0.425360755,0.8,0.656530917,0.851163118,0
2019.04.01.22.24.19,163,0.290973605,0.807046701,0.425360755,0.8,0.656530917,0.851163118,0
2019.04.01.22.24.19,163,0.290973605,0.978291476,0.103623942,0.784615385,0.596327993,0.79646667,0
2019.04.01.22.24.20,161,0.290973605,0.978291476,0.103623942,0.784615385,0.596327993,0.79646667,0
2019.04.01.22.24.20,161,0.290973605,0.390331177,0.752749494,0.984615385,0.519993542,0.95005348,0
2019.04.01.22.24.21,187,0.290973605,0.390331177,0.752749494,0.984615385,0.519993542,0.95005348,0
2019.04.01.22.24.21,187,0.290973605,0.497982355,0.428155072,0.976923077,0.390143816,0.875898221,1
2019.04.01.22.24.22,186,0.290973605,0.497982355,0.428155072,0.976923077,0.390143816,0.875898221,1
2019.04.01.22.24.22,186,0.290973605,0.960593645,0.183961907,0.7,0.668075749,0.766830849,0
2019.04.01.22.24.23,150,0.290973605,0.960593645,0.183961907,0.7,0.668075749,0.766830849,0
2019.04.01.22.24.23,150,0.290973605,0.849386152,0.492158794,0.884615385,0.819687802,0.967541181,0
2019.04.01.22.24.24,174,0.290973605,0.849386152,0.492158794,0.884615385,0.819687802,0.967541181,0
2019.04.01.22.24.24,174,0.290973605,0.833912682,0.819470055,0.653846154,0.940867199,0.880913447,0
2019.04.01.22.24.25,144,0.290973605,0.833912682,0.819470055,0.653846154,0.940867199,0.880913447,0
2019.04.01.22.24.25,144,0.290973605,0.307360441,0.285831314,0.707692308,0.576545619,0.711719395,0
2019.04.01.22.24.26,151,0.290973605,0.307360441,0.285831314,0.707692308,0.576545619,0.711719395,0
2019.04.01.22.24.26,151,0.290973605,0.856131072,0.927826741,0.776923077,0.974069211,0.990419087,0
2019.04.01.22.24.27,160,0.290973605,0.856131072,0.927826741,0.776923077,0.974069211,0.990419087,0
2019.04.01.22.24.27,160,0.290973605,0.311876947,0.157537619,0.653846154,0.378285592,0.602510069,1
2019.04.01.22.24.28,144,0.290973605,0.311876947,0.157537619,0.653846154,0.378285592,0.602510069,1
2019.04.01.22.24.28,144,0.290973605,0.043654213,0.362405966,0.715384615,0.883055993,0.79508565,0
2019.04.01.22.24.29,152,0.290973605,0.043654213,0.362405966,0.715384615,0.883055993,0.79508565,0
2019.04.01.22.24.29,152,0.290973605,0.181151421,0.234264362,0.876923077,0.371013219,0.754971969,1
2019.04.01.22.24.30,173,0.290973605,0.181151421,0.234264362,0.876923077,0.371013219,0.754971969,1
2019.04.01.22.24.30,173,0.290973605,0.938827703,0.315579656,0.723076923,0.861255762,0.852441594,0
2019.04.01.22.24.31,153,0.290973605,0.938827703,0.315579656,0.723076923,0.861255762,0.852441594,0
2019.04.01.22.24.31,153,0.290973605,0.546750738,0.546689775,0.976923077,0.669243601,0.973517972,0
2019.04.01.22.24.32,186,0.290973605,0.546750738,0.546689775,0.976923077,0.669243601,0.973517972,0
2019.04.01.22.24.32,186,0.290973605,0.660422402,0.643996179,0.969230769,0.672762912,0.989129001,0
2019.04.01.22.24.33,185,0.290973605,0.660422402,0.643996179,0.969230769,0.672762912,0.989129001,0
2019.04.01.22.24.34,185,0.290973605,0.933175497,0.42774694,0.953846154,0.591046076,0.948345521,0
2019.04.01.22.24.34,183,0.290973605,0.933175497,0.42774694,0.953846154,0.591046076,0.948345521,0
2019.04.01.22.24.35,183,0.290973605,0.596817334,0.712934393,0.961538462,0.385882005,0.905661207,1
2019.04.01.22.24.35,184,0.290973605,0.596817334,0.712934393,0.961538462,0.385882005,0.905661207,1
2019.04.01.22.24.36,184,0.290973605,0.147177382,0.635262766,0.761538462,0.476188593,0.751342966,1
2019.04.01.22.24.36,158,0.290973605,0.147177382,0.635262766,0.761538462,0.476188593,0.751342966,1
2019.04.01.22.24.37,158,0.290973605,0.095003936,0.808270756,0.746153846,0.399797622,0.736139073,1
2019.04.01.22.24.37,156,0.290973605,0.095003936,0.808270756,0.746153846,0.399797622,0.736139073,1
2019.04.01.22.24.38,156,0.290973605,0.528642232,0.51354895,0.838461538,0.814434384,0.913749279,0
2019.04.01.22.24.38,168,0.290973605,0.528642232,0.51354895,0.838461538,0.814434384,0.913749279,0
2019.04.01.22.24.39,168,0.290973605,0.619392089,0.798025757,0.953846154,0.823675519,1.037360403,0
2019.04.01.22.24.39,183,0.290973605,0.619392089,0.798025757,0.953846154,0.823675519,1.037360403,0
2019.04.01.22.24.40,183,0.290973605,0.047227142,0.399706168,0.792307692,0.515253876,0.748080553,0
2019.04.01.22.24.40,162,0.290973605,0.047227142,0.399706168,0.792307692,0.515253876,0.748080553,0
2019.04.01.22.24.41,162,0.290973605,0.804636759,0.149365107,0.723076923,0.762584993,0.794481683,0
2019.04.01.22.24.41,153,0.290973605,0.804636759,0.149365107,0.723076923,0.762584993,0.794481683,0
2019.04.01.22.24.42,153,0.290973605,0.226143576,0.554259812,0.876923077,0.727968204,0.899029423,0
2019.04.01.22.24.42,173,0.290973605,0.226143576,0.554259812,0.876923077,0.727968204,0.899029423,0
2019.04.01.22.24.43,173,0.290973605,0.189751475,0.997526491,0.738461538,0.513757034,0.793117969,0
2019.04.01.22.24.43,155,0.290973605,0.189751475,0.997526491,0.738461538,0.513757034,0.793117969,0
2019.04.01.22.24.44,155,0.290973605,0.774174382,0.263040224,0.792307692,0.815063167,0.869070003,0
2019.04.01.22.24.44,162,0.290973605,0.774174382,0.263040224,0.792307692,0.815063167,0.869070003,0
2019.04.01.22.24.45,162,0.290973605,0.640211207,0.699278613,0.853846154,0.742284875,0.934316574,0
2019.04.01.22.24.45,170,0.290973605,0.640211207,0.699278613,0.853846154,0.742284875,0.934316574,0
2019.04.01.22.24.46,170,0.290973605,0.299822647,0.715896151,0.723076923,0.31251677,0.698625667,1
