"time"," agreement"," concentrating"," disagreement"," interested"," thinking"," unsure"
"19-04-2019 18:58:26:438","0.7","0.8","0.2","0.7","0.8","0.1 "
"19-04-2019 18:58:27:438","0.7","0.8","0.2","0.7","0.8","0.1 "
"19-04-2019 20:02:50:28","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:02:51:31","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:02:52:40","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:02:53:76","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:02:54:79","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:02:55:81","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:02:56:92","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:02:57:92","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:02:58:108","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:02:59:112","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:00:112","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:01:150","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:02:159","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:03:160","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:04:160","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:05:180","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:06:183","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:07:185","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:08:189","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:09:189","0.9","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:10:194","0.8","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:11:195","0.8","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:12:197","0.8","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:13:210","0.8","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:14:211","0.8","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:15:217","0.8","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:16:221","0.8","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:17:224","0.8","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:18:227","0.8","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:03:19:234","0.8","0.9","0.2","0.8","0.9","0.1 "
"19-04-2019 20:03:20:235","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:21:249","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:22:274","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:23:294","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:24:296","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:25:301","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:26:307","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:27:308","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:28:311","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:29:315","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:30:323","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:31:327","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:32:359","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:33:360","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:34:400","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:35:408","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:36:416","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:37:441","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:38:441","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:39:447","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:40:450","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:41:452","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:42:457","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:43:461","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:44:463","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:45:487","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:46:502","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:47:505","0.8","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:03:48:590","0.8","0.9","0.2","0.8","0.9","0.1 "
"19-04-2019 20:03:49:619","0.8","0.9","0.2","0.8","0.9","0.1 "
"19-04-2019 20:03:50:624","0.8","0.9","0.2","0.8","0.8","0.1 "
"19-04-2019 20:03:51:634","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:03:52:652","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:03:53:666","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:03:54:692","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:03:55:721","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:03:56:724","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:03:57:746","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:03:58:754","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:03:59:759","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:00:773","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:01:776","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:02:780","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:03:783","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:04:788","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:05:794","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:06:799","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:07:817","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:08:822","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:09:826","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:10:834","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:11:847","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:12:857","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:13:864","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:14:870","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:15:878","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:16:920","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:17:941","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:18:956","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:19:958","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:20:977","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:21:981","0.8","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:22:982","0.7","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:23:983","0.7","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:24:989","0.7","0.9","0.2","0.8","0.7","0.1 "
"19-04-2019 20:04:25:995","0.7","0.9","0.2","0.9","0.7","0.1 "
"19-04-2019 20:04:27:16","0.7","0.9","0.2","0.9","0.7","0.1 "
"19-04-2019 20:04:28:22","0.7","0.9","0.2","0.9","0.7","0.1 "
"19-04-2019 20:04:29:53","0.7","0.9","0.2","0.9","0.7","0.1 "
"19-04-2019 20:04:30:106","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:31:146","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:32:152","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:33:161","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:34:165","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:35:170","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:36:178","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:37:181","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:38:201","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:39:208","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:40:246","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:41:251","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:42:269","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:43:276","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:44:286","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:45:299","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:46:323","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:47:325","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:48:344","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:49:350","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:50:354","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:51:376","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:52:379","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:53:394","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:54:409","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:55:412","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:56:451","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:57:468","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:58:475","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:04:59:481","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:00:501","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:01:502","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:02:523","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:03:526","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:04:533","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:05:543","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:06:554","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:07:557","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:08:571","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:09:589","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:10:669","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:11:673","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:12:676","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:13:688","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:14:691","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:15:698","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:16:719","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:17:721","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:18:727","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:19:728","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:20:735","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:21:736","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:22:736","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:23:754","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:24:759","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:25:762","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:26:766","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:27:777","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:28:812","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:29:813","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:30:837","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:31:837","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:32:845","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:33:851","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:34:860","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:35:864","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:36:883","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:37:906","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:38:927","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:39:932","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:40:936","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:41:943","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:42:956","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:43:979","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:44:997","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:46:1","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:47:27","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:48:49","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:49:51","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:50:63","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:51:67","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:52:73","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:53:78","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:54:87","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:55:88","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:56:100","0.7","0.9","0.2","0.9","0.8","0.1 "
"19-04-2019 20:05:57:105","0.7","0.9","0.2","0.9","0.9","0.1 "
"19-04-2019 20:05:58:138","0.7","0.9","0.2","0.8","0.9","0.1 "
"19-04-2019 20:05:59:144","0.7","0.9","0.2","0.8","0.9","0.1 "
"19-04-2019 20:06:00:154","0.7","0.9","0.2","0.8","0.9","0.1 "
"19-04-2019 20:06:01:186","0.7","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:06:02:189","0.7","0.9","0.2","0.7","0.9","0.1 "
"19-04-2019 20:06:03:190","0.7","0.8","0.2","0.7","0.9","0.1 "
"19-04-2019 20:06:04:194","0.7","0.8","0.2","0.7","0.9","0.1 "
"19-04-2019 20:06:05:202","0.9","0.8","0.2","0.7","0.9","0.1 "
"19-04-2019 20:06:06:204","0.9","0.8","0.2","0.7","0.9","0.1 "
"19-04-2019 20:06:07:205","0.9","0.8","0.2","0.7","0.9","0.1 "
"19-04-2019 20:06:08:226","0.9","0.8","0.1","0.7","0.9","0.1 "
"19-04-2019 20:06:09:241","0.9","0.8","0.1","0.7","0.9","0.1 "
"19-04-2019 20:06:10:253","0.9","0.8","0.1","0.7","0.9","0.2 "
"19-04-2019 20:06:11:278","0.9","0.8","0.1","0.7","0.9","0.2 "
"19-04-2019 20:06:12:281","0.9","0.8","0.1","0.7","0.9","0.2 "
"19-04-2019 20:06:13:282","0.9","0.8","0.1","0.7","0.9","0.2 "
"19-04-2019 20:06:14:294","0.9","0.8","0.1","0.7","0.8","0.2 "
"19-04-2019 20:06:15:298","0.9","0.8","0.1","0.7","0.8","0.2 "
"19-04-2019 20:06:16:300","0.9","0.8","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:17:311","0.9","0.8","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:18:334","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:19:429","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:20:444","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:21:466","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:22:471","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:23:501","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:24:503","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:25:505","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:26:516","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:27:530","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:28:532","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:29:536","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:30:554","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:31:562","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:32:564","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:33:573","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:34:602","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:35:603","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:36:614","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:37:618","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:38:627","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:39:629","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:40:641","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:41:644","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:42:657","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:43:659","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:44:675","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:45:713","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:46:714","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:47:801","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:48:803","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:49:836","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:50:846","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:51:851","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:52:853","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:53:859","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:54:870","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:55:893","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:56:897","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:57:904","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:58:912","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:06:59:919","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:00:921","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:01:937","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:02:958","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:03:982","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:05:3","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:06:5","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:07:72","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:08:74","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:09:80","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:10:83","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:11:88","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:12:116","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:13:117","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:14:118","0.9","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:15:122","0.8","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:16:125","0.8","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:17:161","0.8","0.7","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:18:182","0.8","0.9","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:19:193","0.8","0.9","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:20:201","0.8","0.9","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:21:231","0.8","0.9","0.1","0.9","0.8","0.2 "
"19-04-2019 20:07:22:233","0.8","0.9","0.2","0.9","0.8","0.2 "
"19-04-2019 20:07:23:240","0.8","0.9","0.2","0.9","0.8","0.2 "
"19-04-2019 20:07:24:246","0.8","0.9","0.2","0.9","0.8","0.2 "
"19-04-2019 20:07:25:258","0.8","0.9","0.2","0.9","0.8","0.2 "
"19-04-2019 20:07:26:261","0.8","0.9","0.2","0.8","0.8","0.2 "
"19-04-2019 20:07:27:265","0.8","0.9","0.2","0.8","0.8","0.2 "
"19-04-2019 20:07:28:271","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 20:07:29:275","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 20:07:30:276","0.8","0.9","0.2","0.8","0.9","0.3 "
"19-04-2019 20:07:31:282","0.8","0.9","0.2","0.8","0.9","0.3 "
"19-04-2019 20:07:32:294","0.8","0.9","0.2","0.8","0.9","0.3 "
"19-04-2019 20:07:33:302","0.8","0.9","0.2","0.8","0.9","0.3 "
"19-04-2019 20:07:34:347","0.8","0.9","0.2","0.8","0.9","0.3 "
"19-04-2019 20:07:35:355","0.8","0.9","0.1","0.8","0.9","0.3 "
"19-04-2019 20:07:36:357","0.8","0.9","0.1","0.8","0.9","0.3 "
"19-04-2019 20:07:37:360","0.8","0.9","0.1","0.8","0.9","0.3 "
"19-04-2019 20:07:38:367","0.8","0.9","0.1","0.8","0.9","0.3 "
"19-04-2019 20:07:39:381","0.8","0.9","0.1","0.8","0.9","0.3 "
"19-04-2019 20:07:40:387","0.8","0.8","0.1","0.8","0.9","0.3 "
"19-04-2019 20:07:41:388","0.8","0.8","0.1","0.8","0.9","0.3 "
"19-04-2019 20:07:42:394","0.9","0.8","0.1","0.8","0.9","0.3 "
"19-04-2019 20:07:43:400","0.9","0.8","0.1","0.8","0.9","0.3 "
"19-04-2019 20:07:44:404","0.9","0.8","0.1","0.8","0.9","0.3 "
"19-04-2019 20:07:45:405","0.9","0.8","0.1","0.8","0.9","0.3 "
"19-04-2019 20:07:46:422","0.9","0.8","0.1","1.0","0.9","0.3 "
"19-04-2019 20:07:47:424","0.9","0.8","0.1","1.0","0.9","0.3 "
"19-04-2019 20:07:48:429","0.9","0.8","0.1","1.0","0.8","0.3 "
"19-04-2019 20:07:49:450","0.9","0.8","0.1","1.0","0.8","0.3 "
"19-04-2019 20:07:50:453","0.9","0.8","0.1","1.0","0.8","0.3 "
"19-04-2019 20:07:51:457","0.9","0.8","0.1","1.0","0.8","0.1 "
"19-04-2019 20:07:52:479","0.9","0.8","0.1","1.0","0.8","0.1 "
"19-04-2019 20:07:53:489","0.9","0.8","0.1","1.0","0.8","0.1 "
"19-04-2019 20:07:54:512","0.9","0.8","0.1","1.0","0.8","0.1 "
"19-04-2019 20:07:55:515","0.9","0.8","0.1","1.0","0.8","0.1 "
"19-04-2019 20:07:56:518","0.9","0.8","0.1","1.0","0.8","0.1 "
"19-04-2019 20:07:57:538","0.9","0.8","0.1","1.0","0.8","0.1 "
"19-04-2019 20:07:58:552","0.9","0.8","0.1","1.0","0.8","0.1 "
"19-04-2019 20:07:59:584","0.9","0.8","0.1","1.0","0.8","0.1 "
"19-04-2019 20:08:00:589","0.9","0.6","0.1","1.0","0.8","0.1 "
"19-04-2019 20:08:01:592","0.9","0.6","0.1","1.0","0.8","0.1 "
"19-04-2019 20:08:02:610","0.8","0.6","0.1","1.0","0.8","0.1 "
"19-04-2019 20:08:03:630","0.7","0.6","0.1","1.0","0.8","0.1 "
"19-04-2019 20:15:28:84","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:29:171","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:30:188","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:31:190","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:32:198","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:33:203","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:34:212","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:35:213","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:36:238","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:37:261","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:38:301","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:39:329","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:40:334","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:41:363","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:15:42:374","0.5","0.5","0.0","0.5","0.5","0.2 "
"19-04-2019 20:16:56:922","0.9","0.9","0.0","0.5","0.5","0.2 "
"19-04-2019 20:16:57:945","0.9","0.9","0.0","0.5","0.5","0.2 "
"19-04-2019 20:16:58:966","0.9","0.9","0.0","0.5","0.5","0.2 "
"19-04-2019 20:16:59:981","0.9","0.9","0.0","0.5","0.5","0.2 "
